,Make_Honda,Make_Maruti Suzuki,Make_Hyundai,Make_Toyota,Make_BMW,Make_Skoda,Make_Nissan,Make_Renault,Make_Tata,Make_Volkswagen,Make_Ford,Make_Mercedes-Benz,Make_Audi,Make_Mahindra,Make_MG,Make_Jeep,Make_Kia,Make_Volvo,Make_Porsche,Make_Isuzu,Make_Jaguar,Make_Land Rover,Make_MINI,Make_Mitsubishi,Make_Datsun,Make_Chevrolet,Make_Ssangyong,Make_Fiat,Make_Lexus,Model,Price,Year,Kilometer,Fuel Type_Petrol,Fuel Type_Diesel,Fuel Type_CNG,Fuel Type_CNG + CNG,Fuel Type_LPG,Fuel Type_Petrol + CNG,Transmission_Manual,Transmission_Automatic,Location,Color,Owner_First,Owner_Second,Owner_Third,Owner_UnRegistered Car,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
1790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 3.0 4x2 AT,0.44317894203998986,0.7941176470588235,0.04296411115416828,0,1,0,0,0,0,0,1,Ludhiana,White,0,1,0,0,Individual,2982 cc,RWD,0.7459359033906178,0.5155367231638418,0.7922636103151862,0.8333333333333334,0.7647058823529411
1791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.0885851683118198,0.8823529411764706,0.018963211120417017,1,0,0,0,0,0,1,0,Kolkata,Silver,1,0,0,0,Individual,1197 cc,FWD,0.30933581049698095,0.2612994350282486,0.3194842406876791,0.5,0.32941176470588235
1792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta 1.6 SX Plus Special Edition,0.2128575044292584,0.7941176470588235,0.06912209207845295,0,1,0,0,0,0,1,0,Hyderabad,White,1,0,0,0,Individual,1582 cc,FWD,0.5438922433813284,0.4307909604519774,0.47707736389684813,0.5,0.5294117647058824
1793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna Fluidic 1.6 VTVT SX Opt AT,0.3229562136168059,0.9705882352941176,0.004912684225658462,1,0,0,0,0,0,0,1,Mumbai,Blue,1,0,0,0,Individual,1591 cc,FWD,0.5903390617742684,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quanto C4,0.050620096178182736,0.7352941176470589,0.029963623635886345,0,1,0,0,0,0,1,0,Kolkata,Red,1,0,0,0,Individual,1493 cc,RWD,0.41151881096144916,0.5296610169491526,0.835243553008596,0.8333333333333334,0.47058823529411764
1797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celerio VXi (O) [2019-2020],0.11667906859023032,0.9117647058823529,0.02396339862744853,1,0,0,0,0,0,1,0,Hyderabad,White,1,0,0,0,Individual,998 cc,FWD,0.2768230376219229,0.1765536723163842,0.37679083094555876,0.5,0.23529411764705882
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Compass Limited 2.0 Diesel 4x4 [2017-2020],0.3545937737281701,0.8823529411764706,0.04496418615698089,0,1,0,0,0,0,1,0,Guwahati,Black,1,0,0,0,Individual,1956 cc,AWD,0.6019507663725034,0.4844632768361582,0.49140401146131807,0.5,0.5294117647058824
1799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Cross Delta 1.6,0.14958238420653,0.8529411764705882,0.0314636798879958,0,1,0,0,0,0,1,0,Delhi,Grey,1,0,0,0,Individual,1598 cc,FWD,0.5578262888992104,0.4096045197740113,0.4197707736389685,0.5,0.38823529411764707
1800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celerio LDi [2015-2017],0.06327512022272842,0.8529411764705882,0.03287473280248009,0,1,0,0,0,0,1,0,Lucknow,Silver,1,0,0,0,Individual,793 cc,FWD,0.23269856014862983,0.1765536723163842,0.37679083094555876,0.5,0.23529411764705882
1801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagon R Duo LXi LPG,0.036952670210073396,0.6176470588235294,0.0509644111654187,0,0,0,0,1,0,1,0,Nashik,White,1,0,0,0,Individual,1061 cc,FWD,0.19554110543427775,0.0,0.5200573065902578,0.5,0.23529411764705882
1802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Class 350 CDI L,0.3659832953682612,0.6764705882352942,0.03601385051939448,0,1,0,0,0,0,0,1,Mumbai,Red,0,1,0,0,Individual,2987 cc,RWD,0.9879238272178356,0.9110169491525424,0.2607449856733524,0.5,0.8823529411764706
1804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etios Liva G,0.07618324474816503,0.7352941176470589,0.01696313611760441,1,0,0,0,0,0,1,0,Pune,Black,1,0,0,0,Individual,1197 cc,FWD,0.31398049233627495,0.3107344632768362,0.30515759312320917,0.5,0.35294117647058826
1805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innova 2.4 VX 7 STR [2016-2020],0.3472538597823336,0.8529411764705882,0.037463904896433614,0,1,0,0,0,0,1,0,Varanasi,White,0,1,0,0,Individual,2393 cc,RWD,0.7598699489084998,0.501412429378531,0.7134670487106017,0.8333333333333334,0.47058823529411764
1806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz V AT Petrol,0.13819286256643887,0.8529411764705882,0.04946435491330925,1,0,0,0,0,0,0,1,Noida,Brown,1,0,0,0,Individual,1199 cc,FWD,0.39758476544356713,0.3093220338983051,0.3538681948424069,0.5,0.29411764705882354
1807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift DZire VDI,0.07643634522905593,0.7352941176470589,0.020963286123229622,0,1,0,0,0,0,1,0,Patna,White,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.3107344632768362,0.36962750716332377,0.5,0.3176470588235294
1809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W8 AWD,0.2343710453049861,0.8529411764705882,0.03896396114854307,0,1,0,0,0,0,1,0,Mumbai,Silver,1,0,0,0,Individual,2179 cc,AWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciaz Delta Hybrid 1.5 [2018-2020],0.19640597317134903,0.9117647058823529,0.021963323624635923,1,0,0,0,0,0,1,0,Delhi,White,1,0,0,0,Individual,1462 cc,FWD,0.6460752438457965,0.3601694915254237,0.2693409742120344,0.5,0.32941176470588235
1811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hexa XT 4x2 6 STR,0.2533535813718046,0.8529411764705882,0.04434266284985687,0,1,0,0,0,0,1,0,Indore,Blue,0,1,0,0,Individual,2179 cc,RWD,0.784486762656758,0.6045197740112994,0.7077363896848138,0.6666666666666666,0.5294117647058824
1812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q3 30 TDI Premium FWD,0.48620602379144523,0.8529411764705882,0.04246409240346513,0,1,0,0,0,0,0,1,Chennai,Blue,0,1,0,0,Individual,1968 cc,FWD,0.5973060845332094,0.5028248587570622,0.4455587392550143,0.5,0.5764705882352941
1815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A4 35 TDI Premium Sunroof,0.3735763097949886,0.7941176470588235,0.02446341737815168,0,1,0,0,0,0,0,1,Mohali,Silver,1,0,0,0,Individual,1968 cc,FWD,0.7440780306549002,0.4957627118644068,0.18624641833810887,0.5,0.5647058823529412
1817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitara Brezza ZDi Plus,0.17109592508225765,0.8529411764705882,0.031963698638698954,0,1,0,0,0,0,1,0,Kolkata,Gold,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.4449152542372881,0.49140401146131807,0.5,0.38823529411764707
1818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corolla Altis 1.8 G,0.07365223993925589,0.6764705882352942,0.05446454242034076,1,0,0,0,0,0,1,0,Mumbai,White,0,1,0,0,Individual,1794 cc,FWD,0.6692986530422667,0.4025423728813559,0.2621776504297994,0.5,0.47058823529411764
1819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Delta 1.2,0.15211338901543914,0.8823529411764706,0.01596309861619811,1,0,0,0,0,0,1,0,Delhi,Blue,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.3813559322033898,0.29083094555873923,0.5,0.25882352941176473
1820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift Lxi (O) [2014-2017],0.13186535054416604,0.9117647058823529,0.006462742352838231,1,0,0,0,0,0,1,0,Delhi,Silver,1,0,0,0,Individual,1197 cc,FWD,0.34881560613098,0.3107344632768362,0.333810888252149,0.5,0.3176470588235294
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scorpio S5 2WD 7 STR,0.29638066312325995,0.9411764705882353,0.017463154868307563,0,1,0,0,0,0,1,0,Patna,White,1,0,0,0,Individual,2179 cc,RWD,0.6302833255921969,0.4872881355932203,1.0,0.8333333333333334,0.5294117647058824
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W4 1.99,0.19007846114907617,0.8529411764705882,0.05596459867245022,0,1,0,0,0,0,1,0,Muzaffurpur,Silver,1,0,0,0,Individual,1997 cc,FWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baleno Zeta 1.2 AT,0.15464439382434828,0.8529411764705882,0.019963248621823318,1,0,0,0,0,0,0,1,Pune,Blue,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.3813559322033898,0.29083094555873923,0.5,0.25882352941176473
1825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR-V VX MT Petrol,0.1331308529486206,0.8529411764705882,0.026753503256372112,1,0,0,0,0,0,1,0,Kolkata,Gold,1,0,0,0,Individual,1199 cc,FWD,0.41802136553646074,0.365819209039548,0.4355300859598854,0.5,0.29411764705882354
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quanto C8,0.048342191850164515,0.7352941176470589,0.02571346425490956,0,1,0,0,0,0,1,0,Kolkata,Maroon,0,1,0,0,Individual,1493 cc,RWD,0.41151881096144916,0.5296610169491526,0.835243553008596,0.8333333333333334,0.47058823529411764
1827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City V Petrol,0.22804353328271323,0.9117647058823529,0.010962911109166593,1,0,0,0,0,0,1,0,Noida,White,1,0,0,0,Individual,1497 cc,FWD,0.6228518346493265,0.3107344632768362,0.2836676217765043,0.5,0.29411764705882354
1828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwid RXT [2015-2019],0.09364717792963807,0.8529411764705882,0.011812942985361952,1,0,0,0,0,0,1,0,Mysore,Bronze,1,0,0,0,Individual,799 cc,FWD,0.26939154667905246,0.14689265536723164,0.2593123209169054,0.5,0.15294117647058825
1829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swift DZire VXI AT,0.17742343710453048,0.8529411764705882,0.023997899921247047,1,0,0,0,0,0,0,1,Hyderabad,White,1,0,0,0,Individual,1197 cc,FWD,0.41616349280074316,0.3107344632768362,0.36962750716332377,0.5,0.3176470588235294
1830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A4 35 TDI Premium Plus,0.8481397114654518,0.9117647058823529,0.02396339862744853,0,1,0,0,0,0,0,1,Chandigarh,White,1,0,0,0,Individual,1968 cc,FWD,0.7556897352531352,0.518361581920904,0.18624641833810887,0.5,0.4588235294117647
1831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octavia Elegance 2.0 TDI AT,0.2811946342698051,0.7941176470588235,0.02395389827118517,0,1,0,0,0,0,0,1,Mumbai,Black,1,0,0,0,Individual,1968 cc,FWD,0.7245703669298653,0.4788135593220339,0.25644699140401145,0.5,0.4117647058823529
1832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcazar Platinum 7 STR 1.5 Diesel,0.4305239179954442,0.9705882352941176,0.0129629861119792,0,1,0,0,0,0,1,0,Zirakpur,White,1,0,0,0,Individual,1493 cc,FWD,0.6507199256850905,0.4449152542372881,0.5415472779369628,0.8333333333333334,0.4117647058823529
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Seltos HTK Plus AT 1.5 Diesel [2020-2021],0.3862313338395343,0.9411764705882353,0.0314636798879958,0,1,0,0,0,0,0,1,Ahmedabad,White,1,0,0,0,Individual,1493 cc,FWD,0.5647933116581514,0.4590395480225989,0.498567335243553,0.5,0.4117647058823529
1834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortuner 2.8 4x2 AT [2016-2020],0.6990635282207036,0.9117647058823529,0.035713839268972584,0,1,0,0,0,0,0,1,Delhi,White,0,1,0,0,Individual,2755 cc,RWD,0.7877380399442638,0.536723163841808,0.7707736389684814,0.8333333333333334,0.7647058823529411
1835,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],0.10782080485952923,0.8235294117647058,0.008277810417890672,1,0,0,0,0,0,1,0,Mumbai,Maroon,1,0,0,0,Individual,1197 cc,FWD,0.30933581049698095,0.2612994350282486,0.3194842406876791,0.5,0.32941176470588235
1837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City VX Petrol [2017-2019],0.20273348519362186,0.8529411764705882,0.02359088465817468,1,0,0,0,0,0,1,0,Ahmedabad,Grey,1,0,0,0,Individual,1497 cc,FWD,0.6228518346493265,0.3107344632768362,0.2836676217765043,0.5,0.29411764705882354
1838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W5 [2018-2020],0.26474310301189574,0.8823529411764706,0.02496343612885483,0,1,0,0,0,0,1,0,Zirakpur,Maroon,1,0,0,0,Individual,2179 cc,FWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creta SX 1.5 Petrol CVT [2020-2022],0.47481650215135407,1.0,0.004640174006525244,1,0,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1497 cc,FWD,0.5578262888992104,0.4449152542372881,0.48424068767908307,0.5,0.4117647058823529
1842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwid RXL [2015-2019],0.06479372310807391,0.8823529411764706,0.01736315111816693,1,0,0,0,0,0,1,0,Jamshedpur,Red,1,0,0,0,Individual,799 cc,FWD,0.26939154667905246,0.14689265536723164,0.2593123209169054,0.5,0.15294117647058825
1843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terrano XL D Plus,0.085041761579347,0.7352941176470589,0.03596384864432416,0,1,0,0,0,0,1,0,Dehradun,Grey,0,1,0,0,Individual,1461 cc,FWD,0.5722248026010218,0.4901129943502825,0.5358166189111748,0.5,0.4117647058823529
1844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rapid Elegance 1.6 TDI CR MT,0.11414831688180208,0.7058823529411765,0.04310811655437079,0,1,0,0,0,0,1,0,Hyderabad,Black,1,0,0,0,Individual,1598 cc,FWD,0.5977705527171389,0.3163841807909605,0.24212034383954154,0.5,0.47058823529411764
1845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz V Petrol,0.1533788914198937,0.8529411764705882,0.011964448666825006,1,0,0,0,0,0,1,0,Bangalore,Brown,1,0,0,0,Individual,1199 cc,FWD,0.39758476544356713,0.3093220338983051,0.3538681948424069,0.5,0.29411764705882354
1846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nexon XZ Plus Diesel,0.2217160212604404,0.8529411764705882,0.013963023613385502,0,1,0,0,0,0,1,0,Bangalore,Red,1,0,0,0,Individual,1497 cc,FWD,0.41569902461681374,0.4745762711864407,0.44412607449856734,0.5,0.3411764705882353
1847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elite i20 Asta 1.4 CRDI,0.1622374082510757,0.8529411764705882,0.032463717389402104,0,1,0,0,0,0,1,0,Ahmedabad,White,1,0,0,0,Individual,1396 cc,FWD,0.41151881096144916,0.365819209039548,0.2979942693409742,0.5,0.35294117647058826
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUV500 W11,0.36724879777271574,0.9117647058823529,0.037463904896433614,0,1,0,0,0,0,1,0,Kota,White,1,0,0,0,Individual,2179 cc,FWD,0.6901997213190897,0.5861581920903954,0.6991404011461319,0.8333333333333334,0.6470588235294118
1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ertiga ZDi,0.14578587699316628,0.7941176470588235,0.022463342375339077,0,1,0,0,0,0,1,0,Gurgaon,Grey,0,1,0,0,Individual,1248 cc,FWD,0.5415699024616814,0.3107344632768362,0.5558739255014327,0.8333333333333334,0.35294117647058826
1850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 CRDI SX (O),0.2014677296886864,0.8823529411764706,0.03546382989362101,0,1,0,0,0,0,1,0,Gurgaon,White,0,1,0,0,Individual,1582 cc,FWD,0.5926614026939154,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BR-V V CVT Petrol,0.17615793470007593,0.8823529411764706,0.026963511131667436,1,0,0,0,0,0,0,1,Kolkata,Silver,1,0,0,0,Individual,1497 cc,FWD,0.6288899210404088,0.3672316384180791,0.5286532951289399,0.8333333333333334,0.3176470588235294
1852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUV300 T6 Plus AMT,0.15211338901543914,0.7941176470588235,0.024851431928697328,0,1,0,0,0,0,0,1,Mumbai,White,1,0,0,0,Individual,1493 cc,RWD,0.41616349280074316,0.5084745762711864,0.7765042979942693,0.8333333333333334,0.5294117647058824
1853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitara Brezza VDi (O) [2016-2018],0.14958238420653,0.8529411764705882,0.030463642386589496,0,1,0,0,0,0,1,0,Kanpur,Maroon,1,0,0,0,Individual,1248 cc,FWD,0.41616349280074316,0.4449152542372881,0.49140401146131807,0.5,0.38823529411764707
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V40 D3 R-Design,0.5064540622627183,0.8529411764705882,0.033963773641511555,0,1,0,0,0,0,0,1,Mumbai,White,0,1,0,0,Corporate,1984 cc,FWD,0.5903390617742684,0.4350282485875706,0.23065902578796563,0.5,0.5294117647058824
1855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celerio VXi AMT,0.08757276638825613,0.7647058823529411,0.023905396452366962,1,0,0,0,0,0,0,1,Pune,Red,1,0,0,0,Individual,998 cc,FWD,0.23269856014862983,0.1765536723163842,0.37679083094555876,0.5,0.23529411764705882
1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Octavia 1.8 TSI Style Plus AT [2017],0.33940774487471526,0.8529411764705882,0.02796354863307374,1,0,0,0,0,0,0,1,Navi Mumbai,White,1,0,0,0,Individual,1798 cc,FWD,0.7296795169530887,0.4788135593220339,0.25644699140401145,0.5,0.4117647058823529
1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,City 1.5 V MT,0.07997975196152873,0.6470588235294118,0.02917559408477818,1,0,0,0,0,0,1,0,Hyderabad,Gold,1,0,0,0,Individual,1497 cc,FWD,0.6135624709707385,0.3107344632768362,0.2621776504297994,0.5,0.3176470588235294
1858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xcent S 1.1 CRDi Special Edition,0.1017463933181473,0.8529411764705882,0.02746352988237059,0,1,0,0,0,0,1,0,Ahmedabad,White,1,0,0,0,Individual,1120 cc,FWD,0.41616349280074316,0.2612994350282486,0.3194842406876791,0.5,0.32941176470588235
1860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innova 2.8 ZX AT 7 STR [2016-2020],0.5317641103518097,0.8529411764705882,0.022463342375339077,0,1,0,0,0,0,0,1,Mumbai,Grey,1,0,0,0,Individual,2755 cc,RWD,0.7598699489084998,0.501412429378531,0.7134670487106017,0.8333333333333334,0.47058823529411764
1862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rapid 1.6 MPI Active,0.21032649962034927,0.8823529411764706,0.023463379876745377,1,0,0,0,0,0,1,0,Coimbatore,White,1,0,0,0,Individual,1598 cc,FWD,0.5977705527171389,0.3163841807909605,0.24212034383954154,0.5,0.47058823529411764
1863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna Fluidic 1.6 VTVT SX Opt AT,0.2862566438876234,0.9117647058823529,0.018963211120417017,1,0,0,0,0,0,0,1,Bangalore,White,1,0,0,0,Individual,1591 cc,FWD,0.5903390617742684,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alto 800 Lxi,0.059731713490255633,0.8235294117647058,0.008462817355650836,1,0,0,0,0,0,1,0,Lucknow,White,1,0,0,0,Individual,796 cc,FWD,0.13748258244310266,0.0211864406779661,0.25501432664756446,0.5,0.23529411764705882
1866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verna 1.6 CRDI SX,0.2217160212604404,0.8823529411764706,0.46247984299411227,0,1,0,0,0,0,1,0,Karnal,White,1,0,0,0,Individual,1582 cc,FWD,0.5926614026939154,0.3177966101694915,0.25501432664756446,0.5,0.32941176470588235
1867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aspire Titanium1.5 TDCi [2018-2020],0.15844090103771197,0.9117647058823529,0.017463154868307563,0,1,0,0,0,0,1,0,Bhopal,White,1,0,0,0,Individual,1498 cc,FWD,0.41616349280074316,0.3234463276836158,0.32664756446991405,0.5,0.29411764705882354
1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cooper D 5 Door,0.6203492786636294,0.7941176470588235,0.017114641799067465,0,1,0,0,0,0,0,1,Bangalore,Yellow,0,1,0,0,Individual,1496 cc,FWD,0.41012540640966094,0.3559322033898305,0.1833810888252149,0.5,0.3411764705882353
1869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6 35 TDI Matrix,0.917742343710453,0.9117647058823529,0.01696313611760441,0,1,0,0,0,0,0,1,Ghaziabad,Black,1,0,0,0,Individual,1968 cc,FWD,0.8518346493265211,0.5635593220338984,0.22636103151862463,0.5,0.7058823529411765
1870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,0.5950392305745381,1.0,0.0039626485993224745,0,1,0,0,0,0,0,1,Hyderabad,White,1,0,0,0,Individual,1493 cc,FWD,0.6507199256850905,0.4449152542372881,0.5415472779369628,0.8333333333333334,0.4117647058823529
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Seltos HTK 1.5 Diesel [2020-2021],0.31662870159453305,0.9411764705882353,0.01346300486268235,0,1,0,0,0,0,1,0,Jaipur,Silver,1,0,0,0,Individual,1493 cc,FWD,0.5647933116581514,0.4590395480225989,0.498567335243553,0.5,0.4117647058823529
1872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,0.19640597317134903,0.9705882352941176,0.0032626223483380626,1,0,0,0,0,0,0,1,Hyderabad,Blue,1,0,0,0,Individual,1197 cc,FWD,0.327914537854157,0.2895480225988701,0.3194842406876791,0.5,0.25882352941176473
1873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innova 2.5 GX BS IV 8 STR,0.21513540875727663,0.7941176470588235,0.062464842431591186,0,1,0,0,0,0,1,0,Mumbai,Silver,0,0,1,0,Individual,2494 cc,RWD,0.6901997213190897,0.4096045197740113,0.663323782234957,1.0,0.47058823529411764
